OTU.ID	description	Julianne-331-CEC_S246_L001_R1_001_F_filt-fastq-gz	Julianne-331-JEJ_S219_L001_R1_001_F_filt-fastq-gz	Julianne-337-CEC_S242_L001_R1_001_F_filt-fastq-gz	Julianne-337-COL_S269_L001_R1_001_F_filt-fastq-gz	Julianne-351-CEC_S244_L001_R1_001_F_filt-fastq-gz	Julianne-351-COL_S271_L001_R1_001_F_filt-fastq-gz	Julianne-536-COL_S265_L001_R1_001_F_filt-fastq-gz	Julianne-536-JEJ_S211_L001_R1_001_F_filt-fastq-gz	Julianne-540-COL_S267_L001_R1_001_F_filt-fastq-gz	Julianne-542-CEC_S232_L001_R1_001_F_filt-fastq-gz	Julianne-542-COL_S259_L001_R1_001_F_filt-fastq-gz	Julianne-542-JEJ_S205_L001_R1_001_F_filt-fastq-gz	Julianne-544-COL_S255_L001_R1_001_F_filt-fastq-gz	Julianne-547-CEC_S233_L001_R1_001_F_filt-fastq-gz	Julianne-547-COL_S260_L001_R1_001_F_filt-fastq-gz	Julianne-547-JEJ_S206_L001_R1_001_F_filt-fastq-gz	Julianne-579-CEC_S234_L001_R1_001_F_filt-fastq-gz	Julianne-579-JEJ_S207_L001_R1_001_F_filt-fastq-gz	Julianne-582-CEC_S243_L001_R1_001_F_filt-fastq-gz	Julianne-582-COL_S270_L001_R1_001_F_filt-fastq-gz	Julianne-604-CEC_S235_L001_R1_001_F_filt-fastq-gz	Julianne-604-JEJ_S208_L001_R1_001_F_filt-fastq-gz	Julianne-661-COL_S266_L001_R1_001_F_filt-fastq-gz	Julianne-661-JEJ_S212_L001_R1_001_F_filt-fastq-gz	Julianne-663-CEC_S241_L001_R1_001_F_filt-fastq-gz	Julianne-663-COL_S268_L001_R1_001_F_filt-fastq-gz	Julianne-665-JEJ_S210_L001_R1_001_F_filt-fastq-gz	Julianne-667-CEC_S236_L001_R1_001_F_filt-fastq-gz	Julianne-667-JEJ_S209_L001_R1_001_F_filt-fastq-gz	Julianne-716-CEC_S231_L001_R1_001_F_filt-fastq-gz	Julianne-716-COL_S258_L001_R1_001_F_filt-fastq-gz	Julianne-717-CEC_S230_L001_R1_001_F_filt-fastq-gz	Julianne-717-COL_S257_L001_R1_001_F_filt-fastq-gz	Julianne-719-CEC_S245_L001_R1_001_F_filt-fastq-gz	Julianne-719-COL_S272_L001_R1_001_F_filt-fastq-gz	Julianne-719-JEJ_S218_L001_R1_001_F_filt-fastq-gz	Julianne-791-CEC_S229_L001_R1_001_F_filt-fastq-gz	Julianne-791-COL_S256_L001_R1_001_F_filt-fastq-gz	Julianne-835-JEJ_S198_L001_R1_001_F_filt-fastq-gz	Julianne-838-CEC_S281_L001_R1_001_F_filt-fastq-gz	Julianne-838-JEJ_S277_L001_R1_001_F_filt-fastq-gz	Julianne-841-CEC_S278_L001_R1_001_F_filt-fastq-gz	Julianne-841-COL_S282_L001_R1_001_F_filt-fastq-gz	Julianne-847-CEC_S279_L001_R1_001_F_filt-fastq-gz	Julianne-847-COL_S283_L001_R1_001_F_filt-fastq-gz	Julianne-853-CEC_S280_L001_R1_001_F_filt-fastq-gz	Julianne-853-COL_S284_L001_R1_001_F_filt-fastq-gz	Julianne-856-COL_S254_L001_R1_001_F_filt-fastq-gz	Julianne-856-JEJ_S200_L001_R1_001_F_filt-fastq-gz	Julianne-882-COL_S253_L001_R1_001_F_filt-fastq-gz	Julianne-882-JEJ_S199_L001_R1_001_F_filt-fastq-gz	Julianne-891-CEC_S220_L001_R1_001_F_filt-fastq-gz	Julianne-891-COL_S247_L001_R1_001_F_filt-fastq-gz	Julianne-891-JEJ_S193_L001_R1_001_F_filt-fastq-gz	Julianne-899-CEC_S221_L001_R1_001_F_filt-fastq-gz	Julianne-899-COL_S248_L001_R1_001_F_filt-fastq-gz	Julianne-899-JEJ_S194_L001_R1_001_F_filt-fastq-gz	Julianne-923-CEC_S223_L001_R1_001_F_filt-fastq-gz	Julianne-923-JEJ_S196_L001_R1_001_F_filt-fastq-gz	Julianne-924-CEC_S224_L001_R1_001_F_filt-fastq-gz	Julianne-924-JEJ_S197_L001_R1_001_F_filt-fastq-gz	Julianne-962-CEC_S222_L001_R1_001_F_filt-fastq-gz	Julianne-962-JEJ_S195_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-337-JEJ_S134_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-351-JEJ_S150_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-536-CEC_S103_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-540-CEC_S119_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-540-JEJ_S118_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-544-CEC_S179_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-544-JEJ_S178_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-579-COL_S159_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-582-JEJ_S142_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-604-COL_S166_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-661-CEC_S111_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-663-JEJ_S126_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-665-COL_S180_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-667-COL_S173_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-716-JEJ_S110_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-717-JEJ_S102_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-835-CEC_S158_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-835-COL_S151_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-838-COL_S128_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-840-CEC_S109_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-840-COL_S141_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-840-JEJ_S177_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-841-JEJ_S104_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-842-CEC_S117_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-842-COL_S133_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-847-JEJ_S112_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-853-JEJ_S120_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-856-CEC_S172_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-858-CEC_S171_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-858-COL_S149_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-858-JEJ_S164_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-872-CEC_S125_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-872-COL_S157_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-872-JEJ_S101_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-882-CEC_S165_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-923-COL_S135_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-924-COL_S143_L001_R1_001_F_filt-fastq-gz	taxonomy
PWY-6353	purine nucleotides degradation II (aerobic)	10661.8703166684	873.662313292651	1791.09119240838	1726.92935294273	3938.34571638244	1653.76855358937	3539.7838446371	14.4767935915728	58.9068750939338	3820.63355078307	2312.12460173495	116.735582092258	3376.38317344706	6204.93798775592	2556.36718560726	284.825886800615	5215.2376067494	693.172694780143	1854.82754164036	2613.74986931492	1707.07177524388	710.797277229141	2946.15791555885	565.34057515547	3305.51112173073	3365.20364362627	30.594462046669	4040.90383508247	725.716200800034	5378.77947297519	2803.54261758075	2612.1403410067	2533.71624457153	4486.32712028374	2048.55338843721	231.683111061337	3031.27328010702	4215.70941618102	0.0	5147.55650554485	0.0	3143.79579501491	3500.42764175057	9788.24313763091	9548.14224052756	3299.32996678245	2901.34604752014	1685.96823631489	109.756237711756	2938.88539100775	215.002004214834	1752.12590050592	953.195136868973	139.432559614677	4408.98397831825	2192.05835908207	155.216524134119	2775.7339456415	29.2364132302402	3426.28938057597	1342.43605373876	5152.61356817539	0.0	1410.86109683452	789.900628947415	3934.31776160964	706.1379446749	108.375462036132	3916.15312011609	103.782915929605	972.162369511111	0.0	1875.7203247637	2409.37764423609	3814.51071205136	10729.6659017299	1492.77417246711	836.278589329399	366.110656649816	1251.58814940839	2637.88782381891	2817.87092082273	1850.77364869059	2065.63725322888	649.514214587364	1950.0788050341	3368.02881672723	2413.58010142854	1498.54990980884	2014.87290312505	827.936578583501	4756.70078761245	3465.65723761756	769.349230233839	1645.13192118415	822.834924855854	0.0	3029.01534612902	2437.60397980997	2523.19118764823	
PWY-6383	mono-trans, poly-cis decaprenyl phosphate biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	30.9156404866811	1260.14718420649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.49620201538139	59.8712434474154	13.4810837473021	127.743638379073	0.0	0.0	0.0	0.0	0.0	0.0	49.9480288131282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.49961015994135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.99979502028977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99988162941367	0.0	0.0	16.4901361374995	0.0	11.4808303777922	0.0	0.0	0.0	0.0	2.49926838251813	797.702126011753	0.0	1.99910842963449	3.99954176186845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
PWY-6385	peptidoglycan biosynthesis III (mycobacteria)	20780.7844534853	18116.8159431121	11836.8915312364	13418.6800576974	9475.73530523278	7369.52478349522	12384.3793933908	15138.1813456941	7319.02014061421	10928.0996469235	7318.80451376694	22075.9152702204	11089.1514132945	15299.6976943332	11541.3986194519	16082.2821950618	19669.8103153591	16570.5856472959	9567.91674189597	16524.0527390386	4892.81071085962	14343.2384141732	9805.84344137815	16798.2948289899	8772.90008299246	13196.4866498832	26852.1999098287	7716.98404069907	16225.3227279929	11099.2176694446	8855.78096421979	8911.93430953321	9342.70793042296	11025.6321862841	7498.23505140181	7099.77325844829	8935.16750805824	13557.9015139997	10831.760198764	11907.9181972443	9308.86084496429	9509.42805914941	10925.6517190809	12936.8685332157	12316.2409189703	12085.741779187	9667.39165766844	12470.3958773435	23310.2839767939	10504.9354926466	24531.6526333801	8666.53060140737	7042.80287602383	22998.0544922311	12703.1940083941	8180.63277669029	40381.3896012715	9654.01570600686	12457.617032929	9452.22325568971	19351.2129733447	14266.3950464803	30702.0356197209	17011.8297381402	14757.4569218866	11104.573602681	5579.84863524431	7653.4564187648	8966.67494867659	10427.6745873472	6063.84360136812	19691.3485074574	7370.6172026571	6435.95310761518	22080.2188163046	18777.8397890657	5682.78391066527	11393.2783800341	14489.1220918598	6339.26915462805	6102.68917888609	7953.25931752396	5945.33821337373	7652.04872017252	13407.459554395	12251.32688357	8634.15668345785	7401.28746693134	13711.9679919819	16097.3888509399	6192.76241916412	9043.8451586592	6930.69799867347	21760.8316929991	13806.0872249073	8790.99144611833	23557.7520392641	9516.9321269257	8336.69348288141	7985.98312552686	
PWY-6386	UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	20693.4272918875	17561.8309196812	12009.5483937419	13376.7287603336	9454.88580162633	7220.9478595918	12310.5985109453	15603.3613899292	7356.62034378233	10832.3041141693	7224.92756071177	21298.7273183152	10991.3998481173	15255.6205964589	11298.9611899365	15483.0402763308	19695.0152688829	16274.4637521451	9507.44775722954	16299.848328001	4923.99454844299	13884.0065849199	9575.92447237043	16279.7179766945	8793.51225300476	13114.618932971	26362.0141025055	7673.77183205141	15615.2749108904	11064.0464921232	8711.31161600479	8954.03985788652	9328.2143096414	10983.515714769	7350.0874466876	6937.90007471972	8992.48511791986	13578.7191168748	10455.6036259287	11725.8787079086	8973.16584847651	9386.86500639404	10777.8910023924	12729.2956523905	12156.9525143964	12016.8651612373	9586.44797133349	12585.1823895382	22608.1585925393	10385.9373036103	24124.7989274371	8600.31495755598	6971.9550938821	22213.3001074222	12544.1186957344	8037.14963144084	38813.4851740658	9623.23996228369	11963.3877634447	9548.3003386468	18823.5323241366	14459.1968775716	29820.984792552	16637.5595051827	14382.0493628957	11093.4532423024	5646.84896099056	7551.75906294067	9024.77549237997	10179.6286200626	5959.95650432054	19506.9450135445	7251.89260823437	6405.85187336522	21727.1615135407	18722.8301602109	5577.78251048979	11006.7081796432	14082.2865486976	6153.37139598494	6010.28623812177	7815.57988245395	5931.21617505675	7689.39013644301	13166.4833741966	11950.475940971	8459.79621409896	7239.35802096529	13358.3510198326	15502.5448367017	6225.79957172287	9030.64890343828	6892.22914046042	21407.8468860357	13879.9812325515	8640.91024965249	22672.2439345369	9525.13110692379	8259.39581856061	7940.91790504835	
PWY-6387	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	21275.0456128048	18557.2899208076	11983.6171201124	13594.4712186226	9678.11588146746	7563.0847268217	12591.7040223283	15608.1443516372	7716.16723255951	11153.0319847222	7478.6808471771	22708.4338817172	11324.6563321334	15602.2987250606	11808.1519251856	16477.1099174395	19992.4191538754	17021.10596821	9756.50729198353	16911.8935079162	4987.93962842368	14607.4288566908	10015.9515226218	17161.5129925993	8934.14338905863	13501.154055606	27608.1576746216	7854.84498250987	16537.3087051169	11310.4014404422	9029.44885575522	9046.14911264142	9520.00738993456	11190.1515102675	7675.38099659874	7265.90612692366	9081.25129416558	13797.4576735829	11087.5973529277	12149.1354513526	9505.51333731029	9684.6862618989	11126.6563051113	13281.8207635387	12655.7001958229	12311.0170888924	9863.42253419909	12665.5900232366	23928.3263896869	10740.2196665964	25235.7383477029	8807.72994660023	7153.98117677815	23533.5799978091	12945.7911202239	8331.06109622287	41262.1229765722	9810.39632931399	12684.9194981006	9635.09111259929	19944.9010307829	14467.066831677	31528.8522823901	17470.6804245423	15133.3968690566	11288.8528158608	5838.20069555976	7990.61373079527	9125.41761618105	10702.9890654583	6206.72093338971	20386.9555914568	7527.87414480691	6557.87082355024	22667.4929307981	19176.3943187408	5800.64485726724	11630.7053793431	14844.1520505345	6475.87317823856	6225.36054436828	8128.61633832582	6072.03164712824	7902.54160472599	13763.3200702214	12557.1833619309	8850.05007931225	7583.95048256543	14076.6700752118	16384.7791307947	6293.52656390382	9273.43654949211	7104.51490898071	22323.459763786	14028.7472568494	8964.23494079545	24174.8719761306	9682.13049509875	8506.42441480245	8157.06594595138	
PWY-6396	superpathway of 2,3-butanediol biosynthesis	148.137851948894	79.2909128562076	0.0	120.063418932291	51.305627859885	23.9208199807009	782.033974812755	7293.09107345857	0.0	90.5416292596389	35.7420503349169	343.689286045915	0.0	181.980168834721	23.930862685489	498.838893149769	744.200476093294	1266.93220703833	635.400230654259	2030.89140805125	0.0	295.099892664048	15.9458758061766	0.0	322.827309084422	51.7055975787758	4699.96041004367	19.8198318642794	75.3876257245454	70.4130659156674	0.0	43.1183861340269	0.0	55.0093299571265	63.1767199357549	45.6687714798336	199.576317228749	333.137700058664	155.622690447034	705.615881316734	0.0	31.621943494304	43.3798898531426	0.0	0.0	39.6829356105345	0.0	0.0	319.815365654811	582.522483650267	3511.0091816758	190.17158873831	138.619407147306	621.164527837544	689.518511667235	488.540864366082	1103.34862317673	0.0	0.0	27.5705214865516	2910.62705932514	66.0144571667594	573.686367983939	1393.36410229976	39.9036047563214	297.537614763147	0.0	188.284911185354	0.0	700.945229738572	47.5049800428216	8750.73322646544	31.7321237000481	139.879686649472	607.215365123287	186.669570153258	0.0	0.0	59.7625875659656	29.7600673435392	0.0	461.772054693232	331.516233398103	228.419554309964	0.0	31.9023134022993	43.5657947006612	51.3038424469208	0.0	43.5185226866877	65.690715119969	168.496758982094	108.850990609134	0.0	0.0	0.0	97.5781076411873	337.045501052382	0.0	19.876467991699	
PWY-6397	mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	17.328442929633	688.651321284502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.17717303103069	31.9972185913405	7.31386463786194	70.8372821977066	0.0	0.0	0.0	0.0	0.0	0.0	27.6302644453977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30434049059413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.56521289729245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04347568585905	0.0	0.0	8.60849088002199	0.0	6.47968040736797	0.0	0.0	0.0	0.0	1.42345906588045	431.36912021728	0.0	1.13833092967549	2.22515520447764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
PWY-6467	Kdo transfer to lipid IVA III (Chlamydia)	4377.83	3459.5	2060.25	5329.08	1995.73	1392.67	3392.41	1.67	3398.27	2120.43	1281.1	378.38	2767.25	1536.05	2078.04	889.64	5019.22	597.75	2405.63	3100.13	1133.58	2732.01	2232.08	1514.96	2139.17	1626.35	124.31	1186.09	1839.42	3735.8	3828.44	2527.68	1928.66	4301.75	2397.29	1374.85	2046.57	4042.87	1705.75	2876.01	1196.0	2329.9	2719.95	8915.82	8318.94	3012.27	2594.58	1374.63	2221.67	2037.93	65.75	2948.64	2571.66	1985.92	3139.19	2649.61	220.5	2780.18	1714.75	2158.83	595.63	3204.33	6.0	1006.96	3040.16	2439.52	1194.67	2396.08	1491.42	1307.5	1330.58	713.25	2128.83	1170.44	1927.1	5487.83	1667.25	2220.75	2331.25	1372.17	1028.25	1837.2	2020.58	3153.2	2748.99	2704.56	1603.1	1778.2	2000.71	1197.08	962.53	1893.12	1598.02	2769.0	1066.9	1637.51	35.25	2274.33	2330.44	2463.52	
PWY-6470	peptidoglycan biosynthesis V (&beta;-lactam resistance)	0.0	189.884391606427	14.3658526361726	31.097333688852	0.0	0.0	2012.67715639343	8580.189503779	0.0	0.0	0.0	1035.69099008614	0.0	0.0	0.0	1303.68474009863	1333.55110320749	2926.19749516833	1508.56168422029	4636.95456403499	0.0	569.44522465757	0.0	0.0	0.0	0.0	9215.04183374462	0.0	180.401913626085	0.0	0.0	0.0	0.0	0.0	0.0	94.6816934869846	0.0	0.0	492.037229866716	0.0	0.0	0.0	0.0	168.25028186107	186.549880252642	0.0	0.0	0.0	752.783218963038	0.0	7153.65683053236	0.0	0.0	1447.91320801651	0.0	0.0	2572.12611484252	0.0	0.0	0.0	7147.7608495158	0.0	1385.00138765135	5403.97567676761	0.0	775.293675951784	0.0	319.755353516546	0.0	1528.5640139516	19.1352825683478	12581.3051086627	0.0	338.211340625386	1255.82282917819	0.0	0.0	0.0	149.621326932008	0.0	0.0	0.0	0.0	0.0	0.0	104.647115979697	0.0	0.0	47.8307559756614	0.0	0.0	28.6901633359818	0.0	0.0	0.0	0.0	251.799021460207	0.0	0.0	0.0	
PWY-6471	peptidoglycan biosynthesis IV (Enterococcus faecium)	14808.7499660318	15823.8649990788	5306.18891675546	8638.74406006246	6608.35804635636	6454.10063517867	8753.22865954741	9882.75489543613	3929.38439081517	8612.06167908638	6167.88202291895	21240.339891024	9006.80918266555	8872.27187330659	9528.87011893208	15006.9727450762	13241.2560867706	15427.2279714264	7217.32931300775	13697.3403868561	2889.7427620013	12299.9483645535	7489.26803019051	15371.5115525462	6259.99721293121	11453.9187897318	25556.3771306359	5789.80356212172	15379.6904452857	7255.38699421426	6465.506823028	5591.56900926291	7056.74886652496	7198.11345500024	6044.54454748034	6336.78748508608	6021.35693488455	9727.34975702622	9835.37320257886	9561.05378560307	8719.84747758494	6261.33585349912	7082.90224453209	5684.36878462229	5884.02965448216	8658.14272484014	7006.13460576159	7955.4806060187	21573.6046448146	8838.47153232353	23236.0493426927	6165.87614279127	5055.64331268642	21999.2042108956	9076.70294123574	5896.66865384321	36505.9804052899	6566.67435014678	11655.0117491549	5284.06831407482	18436.8757382106	5355.96754758556	29685.9041711304	15533.6992096412	13077.1662568007	7049.1977035279	3179.18600309819	6129.30674896276	5357.27584688319	9449.5210942629	5241.23662666093	16331.2633308889	5898.23000610619	4245.08015094456	20202.698993329	13430.5936572259	4624.55151849278	10295.6729613772	13237.720302799	5164.138494314	4473.93314766388	6441.76665716486	3468.28661233489	4428.47389122728	11300.5719738706	10704.3012376952	6829.65794106577	5775.82991178881	12467.5406311258	7575.37292546746	4232.72165566028	6947.57158571325	5595.88530106915	19631.8610475926	8932.52516433251	7325.74521313216	22718.1788938285	6635.03077003655	6199.42117045154	5656.30217381978	
PWY-6478	GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis	3545.35610790435	167.874722249605	1770.10944413984	1401.56372432882	1327.7062998229	253.063543507003	1714.66413524162	0.0	206.890904728917	914.945729555186	515.935699546586	0.0	885.365723106963	3530.05784364754	846.435662336148	13.6495206894989	2692.23099617525	151.425178584141	676.033306680484	747.955728485935	796.542667190498	385.753837899676	543.172139463358	76.6957345756938	1035.0330742661	1220.25401017699	26.8515668018899	824.243660934096	78.9695100598668	1333.13829865253	463.148561512497	1092.22806147265	813.380644975989	1248.35151563717	586.366797660513	109.074684829575	1141.0127088711	1324.56051337901	52.9669260315589	1600.70517376178	131.498364278441	956.150738120783	1114.45840521067	1925.47376328887	1883.54490630583	1251.52972734814	921.350874808176	2034.91521160749	102.20122598169	781.787024857193	0.0	916.613044616988	648.184368395872	8.42406014663998	1477.82332883624	759.113476757632	52.7034859435496	1047.0154327904	39.5879891705636	1780.18027959423	0.0	2505.47515469772	0.0	238.0820503704	248.015314571193	2195.64122207969	511.216788976401	87.9162779097618	2517.32292079376	36.5646123260437	249.808189282315	57.0448779634328	494.654987099426	1208.26979433257	877.247818273901	2217.78146395422	295.47742496234	146.824329108546	0.0	207.373685611167	603.754551980301	905.249394438996	910.384283368784	837.132087817334	124.212015198505	211.716545024846	958.552210898344	706.630026271288	180.815200206775	289.971521252456	854.91613082476	1370.07302510409	741.055395273432	63.0131520369434	1889.46295851377	748.708851967775	0.0	1203.0191361997	838.175754900578	889.724729514914	
PWY-6507	4-deoxy-L-threo-hex-4-enopyranuronate degradation	9409.01843376316	3588.23812867024	3753.05883620219	7405.2138154106	4553.58979391232	2168.07445444985	5490.30677923449	18.9777296299503	4431.09235888424	4603.81509540741	2789.89373635384	579.002635026036	4034.99761325112	4896.68245035452	3733.55619256759	1200.34652333678	8620.97116766408	1149.5177462983	4099.94061877443	4771.63613370651	2230.07647217282	2954.5097080354	3630.30014905616	1964.28562161597	3995.00618604199	3133.37676221091	215.497799608126	3701.71878586019	2418.19023681865	6274.64098850391	4820.89603844147	4302.91982617499	3482.80178646912	5685.81254721066	2777.26253120906	1558.32368571898	4095.73611321877	6550.11768665419	1807.75155552572	5299.59176185002	1320.46561022306	4261.55255261396	5056.25487510172	9929.74472987013	9989.31022073926	4686.53031135765	4051.00027121193	1985.98833579284	2554.32763879509	3466.50270060067	100.374790427413	4168.54683893514	3514.69275578048	1623.62875216326	5386.2618210384	3724.22940407916	340.422120725693	4627.27585858016	2251.85043249775	4980.20298413283	1046.29613059931	7590.27143401425	0.0	1620.60077287502	2839.83914363108	4284.04092937462	2165.62511644298	2895.00102327577	3315.39567797792	1146.50608541368	1798.30925041309	969.76887653133	2851.97726588082	2403.52995695584	3153.05080900739	10412.8535757984	2289.70830685548	2309.92670563449	1674.73894180079	2223.74861954606	2475.78098767647	3457.78555290261	2742.30438748104	3356.09391770948	2536.08156159122	2838.04626687752	3125.01840351137	2831.367844292	1949.19636760149	2459.70990740605	1687.37824816414	4311.00171437045	3056.02880559168	902.857853601891	1936.80523174704	2516.09840049485	14.4871634407999	3715.90122382108	3976.16516583229	4158.71282292793	
PWY-6519	8-amino-7-oxononanoate biosynthesis I	459.058588870907	0.0	0.0	32.8580446197618	125.234213160914	0.0	250.585038330278	2.16672753538564	567.344244089961	296.736371298314	141.627199349294	37.4501039977585	0.0	140.176090410457	341.088964903322	38.6836290761181	695.955243205869	0.0	106.043750005857	149.209498666615	0.0	62.1881571423112	155.440525906964	3.90133150477634	206.800605278448	60.8170455398048	77.9659356825929	0.0	0.0	92.9658027043076	114.844814403805	71.7596546485722	40.9312655174154	330.974627697997	143.994087017603	68.5520772072016	177.105945162501	456.375343875221	0.0	333.732090954493	111.03185795581	380.063491943994	408.280479898214	4263.38474280701	4231.69300219186	212.176103813345	153.121307836579	121.639666814373	0.0	236.456043582107	36.6668688753563	127.349046732149	0.0	46.3660312526476	154.777124653403	128.70405650881	213.940281899745	190.553346793826	0.0	346.737802543281	523.433342008155	332.633471420485	15.0398174828696	231.440374187197	0.0	187.301084744449	324.892198088477	128.863292497401	0.0	246.28045948522	93.751124680573	0.0	19.1716494374488	70.9911591641383	210.772651191937	259.005629124448	32.7289287587098	0.0	0.0	357.370958738837	246.948158175705	296.290947813131	173.61565742333	179.947877831685	0.0	52.5823250773383	115.626377477234	142.983919019968	3.90167107303699	137.931970064657	45.40541840174	174.705223909737	152.347271946973	0.0	138.038785984705	187.377882717538	0.0	209.403462538327	138.067358920779	148.729838934098	
PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis III	3497.59567658116	3826.12727491989	772.275507456027	591.272542862692	1115.30405681218	207.332606103753	1142.9441162516	2515.88967886755	492.408013458803	861.284376415491	421.500324988735	160.939210273347	1028.62895993958	1889.15517319428	365.263654723043	1092.01670095228	3078.03753270102	450.662277989241	1535.80114711508	1742.66090980855	592.952578106016	3088.15577601129	901.690947506744	3580.69872160739	832.152875844452	869.24053036473	254.570295151656	504.802240668173	951.444445228669	1620.95273672654	560.885722882655	1275.80193619255	1243.3712139944	2217.99331016254	556.841366790663	831.827821826266	1072.24825406668	2120.52354935566	1558.10981713349	1636.55733388586	776.08414200151	1107.81210811685	1274.54975987359	2790.94452979654	2092.3383313473	1599.29837022259	1051.21296165479	760.462973224056	2077.99449170152	641.016216086347	33.7142856974157	830.57563337048	523.856661311997	816.003016814302	1689.48508911452	853.475746232654	231.882373733751	1233.86065764759	436.758531662187	1243.03002619324	306.541962013901	1801.80682672489	42.6974682598692	575.635556662373	2765.07875714625	1379.74404363176	800.764427050134	481.671040656653	1290.32707147247	2259.10038630574	386.996387748645	2493.8967671206	958.34055988656	643.075693592527	1560.28799419889	2475.17646414373	236.678157996789	2189.55675366277	3846.71259229331	111.811426240608	613.842917450272	906.556658316793	1456.01061222393	2625.13874232761	3376.52693761182	1897.28512315893	1342.70182906818	996.644089828743	1584.61884020213	473.008934393659	501.195132619374	1245.33252117651	722.565884320835	7141.73302644876	457.820424684455	292.065605024652	209.511918991366	1153.20755026932	690.243804846248	694.56880777152	
